,CustomerID,Recency,Frequency,MonetaryValue,R_Score,F_Score,M_Score,RFM_Score,Segment,Churn,AvgOrderValue,PurchaseIntervalStd,UniqueProductsCount
1968,15044,19,17,7700.2300000000005,3,4,4,344,高价值忠诚客户,0,452.954705882353,15.24443692442778,233
1969,15045,152,2,735.66,1,2,3,123,低价值客户,0,367.83,0.0,11
1970,15046,9,15,5213.7699999999995,4,4,4,444,高价值新客户,0,347.58466666666664,12.557012838592282,147
1971,15047,270,1,343.62,1,1,2,112,低价值客户,1,343.62,0.0,22
1972,15048,65,4,384.05,2,3,2,232,中价值客户,0,96.0125,39.65686153324121,86
1973,15049,274,1,121.17000000000002,1,1,1,111,低价值客户,1,121.17000000000002,0.0,3
1974,15050,25,3,1782.09,3,3,4,334,忠诚客户,0,594.03,0.0,68
1975,15051,23,3,1391.61,3,3,3,333,忠诚客户,0,463.86999999999995,37.5,130
1976,15052,319,1,215.78,1,1,1,111,低价值客户,1,215.78,0.0,27
1977,15053,5,3,697.79,4,3,3,433,高价值新客户,0,232.59666666666666,13.5,49
1978,15054,12,2,302.1,4,2,1,421,新客户,0,151.05,0.0,105
1979,15057,275,2,1489.5,1,2,3,123,低价值客户,1,744.75,0.0,25
1980,15058,25,11,2124.9900000000002,3,4,4,344,高价值忠诚客户,0,193.18090909090913,17.129756899284107,199
1981,15059,41,9,1337.72,3,4,3,343,高价值忠诚客户,0,148.63555555555556,23.8397427279183,161
1982,15060,8,4,303.09,4,3,1,431,高价值新客户,0,75.7725,0.0,81
1983,15061,4,48,54534.14,4,4,4,444,高价值新客户,0,1136.1279166666666,10.562918872264465,70
1984,15062,71,4,987.86,2,3,3,233,中价值客户,0,246.965,35.505868059613285,47
1985,15063,213,1,370.79999999999995,1,1,2,112,低价值客户,1,370.79999999999995,0.0,5
1986,15065,38,4,3158.13,3,3,4,334,忠诚客户,0,789.5325,29.93697082575694,148
1987,15066,53,1,893.59,2,1,3,213,低价值客户,0,893.59,0.0,42
1988,15067,78,3,1744.76,2,3,4,234,中价值客户,0,581.5866666666667,0.0,82
1989,15068,46,2,553.36,3,2,2,322,潜力客户,0,276.68,0.0,96
1990,15069,179,1,1109.53,1,1,3,113,低价值客户,1,1109.53,0.0,70
1991,15070,373,1,106.2,1,1,1,111,低价值客户,1,106.2,0.0,1
1992,15071,94,2,982.07,2,2,3,223,低价值客户,0,491.035,0.0,25
1993,15073,10,3,1043.41,4,3,3,433,高价值新客户,0,347.80333333333334,87.5,31
1994,15074,105,1,748.87,2,1,3,213,低价值客户,0,748.87,0.0,41
1995,15075,78,1,773.03,2,1,3,213,低价值客户,0,773.03,0.0,27
1996,15076,173,1,880.85,1,1,3,113,低价值客户,1,880.85,0.0,49
1997,15078,7,32,9743.11,4,4,4,444,高价值新客户,0,304.4721875,9.754890811118395,97
1998,15079,213,4,895.61,1,3,3,133,中价值客户,1,223.9025,26.5,46
1999,15081,22,5,504.8,3,4,2,342,高价值忠诚客户,0,100.96000000000001,56.34436529059494,26
2000,15083,257,1,88.2,1,1,1,111,低价值客户,1,88.2,0.0,5
2001,15087,282,1,306.94,1,1,1,111,低价值客户,1,306.94,0.0,15
2002,15088,21,2,1160.07,3,2,3,323,潜力客户,0,580.035,0.0,53
2003,15089,10,6,2420.84,4,4,4,444,高价值新客户,0,403.47333333333336,13.705473359209451,139
2004,15090,308,1,381.32,1,1,2,112,低价值客户,1,381.32,0.0,23
2005,15091,68,1,480.71,2,1,2,212,低价值客户,0,480.71,0.0,30
2006,15092,215,2,457.81,1,2,2,122,低价值客户,1,228.905,0.0,23
2007,15093,18,6,4597.02,3,4,4,344,高价值忠诚客户,0,766.1700000000001,24.326117651610584,52
2008,15095,104,4,1370.6,2,3,3,233,中价值客户,0,342.65,18.0,30
2009,15096,43,1,219.39000000000001,3,1,1,311,潜力客户,0,219.39000000000001,0.0,11
2010,15097,4,1,248.08,4,1,1,411,新客户,0,248.08,0.0,25
2011,15098,182,3,39916.5,1,3,4,134,中价值客户,1,13305.5,0.0,1
2012,15099,84,1,410.48,2,1,2,212,低价值客户,0,410.48,0.0,23
2013,15100,334,3,876.0,1,3,3,133,中价值客户,1,292.0,13.0,1
2014,15101,9,2,317.53,4,2,2,422,新客户,0,158.765,0.0,8
2015,15103,31,2,703.36,3,2,3,323,潜力客户,0,351.68,0.0,35
2016,15104,197,2,1027.44,1,2,3,123,低价值客户,1,513.72,0.0,66
2017,15105,18,7,2298.93,3,4,4,344,高价值忠诚客户,0,328.4185714285714,17.219175357722563,90
2018,15106,18,5,1422.52,3,4,3,343,高价值忠诚客户,0,284.504,10.816653826391969,90
2019,15107,311,6,319.5,1,4,2,142,中价值客户,1,53.25,9.431860898041277,12
2020,15108,142,4,1300.25,2,3,3,233,中价值客户,0,325.0625,19.669491322575904,50
2021,15109,246,1,484.95,1,1,2,112,低价值客户,1,484.95,0.0,28
2022,15110,24,4,996.1,3,3,3,333,忠诚客户,0,249.025,70.75937315217602,17
2023,15111,29,3,1567.48,3,3,3,333,忠诚客户,0,522.4933333333333,134.5,70
2024,15113,10,3,3609.33,4,3,4,434,高价值新客户,0,1203.11,6.5,77
2025,15114,30,10,2760.56,3,4,4,344,高价值忠诚客户,0,276.056,13.477919757427491,136
2026,15115,18,1,340.11,3,1,2,312,潜力客户,0,340.11,0.0,21
2027,15116,18,4,1352.75,3,3,3,333,忠诚客户,0,338.1875,16.048537489614297,37
2028,15117,15,5,1551.78,4,4,3,443,高价值新客户,0,310.356,35.301380992816696,63
2029,15118,134,1,244.8,2,1,1,211,低价值客户,0,244.8,0.0,1
2030,15119,246,1,266.4,1,1,1,111,低价值客户,1,266.4,0.0,14
2031,15120,134,1,358.82,2,1,2,212,低价值客户,0,358.82,0.0,21
2032,15121,50,2,457.72,3,2,2,322,潜力客户,0,228.86,0.0,28
2033,15122,114,3,1633.78,2,3,3,233,中价值客户,0,544.5933333333334,1.5,65
2034,15123,7,2,2199.31,4,2,4,424,新客户,0,1099.655,0.0,93
2035,15124,23,2,184.19,3,2,1,321,潜力客户,0,92.095,0.0,14
2036,15125,25,15,11528.48,3,4,4,344,高价值忠诚客户,0,768.5653333333333,12.717247935843996,102
2037,15127,66,1,406.53,2,1,2,212,低价值客户,0,406.53,0.0,16
2038,15128,60,4,1471.0,2,3,3,233,中价值客户,0,367.75,9.899494936611665,74
2039,15129,50,11,3447.4,3,4,4,344,高价值忠诚客户,0,313.40000000000003,16.605071365752345,54
2040,15130,170,1,330.11,1,1,2,112,低价值客户,1,330.11,0.0,22
2041,15132,18,5,977.9300000000001,3,4,3,343,高价值忠诚客户,0,195.586,21.011901389450696,49
2042,15133,128,3,982.42,2,3,3,233,中价值客户,0,327.4733333333333,43.0,27
2043,15134,15,8,1387.99,4,4,3,443,高价值新客户,0,173.49875,14.458949633005709,44
2044,15135,239,1,139.05,1,1,1,111,低价值客户,1,139.05,0.0,9
2045,15136,3,4,1286.7,4,3,3,433,高价值新客户,0,321.675,27.0,61
2046,15139,240,2,178.96,1,2,1,121,低价值客户,1,89.48,0.0,13
2047,15140,52,7,2354.25,2,4,4,244,中价值客户,0,336.32142857142856,20.597087172704786,74
2048,15142,46,1,498.74,3,1,2,312,潜力客户,0,498.74,0.0,26
2049,15143,226,1,259.45,1,1,1,111,低价值客户,1,259.45,0.0,14
2050,15144,8,17,6580.44,4,4,4,444,高价值新客户,0,387.0847058823529,17.11741560983326,132
2051,15145,4,4,1194.73,4,3,3,433,高价值新客户,0,298.6825,72.96726815649755,54
2052,15146,165,2,1327.16,1,2,3,123,低价值客户,1,663.58,0.0,90
2053,15147,240,1,623.5,1,1,2,112,低价值客户,1,623.5,0.0,28
2054,15148,11,1,301.29,4,1,1,411,新客户,0,301.29,0.0,20
2055,15149,134,1,520.8000000000001,2,1,2,212,低价值客户,0,520.8000000000001,0.0,23
2056,15150,17,10,5314.47,4,4,4,444,高价值新客户,0,531.447,23.261795096490534,282
2057,15152,10,13,4745.69,4,4,4,444,高价值新客户,0,365.0530769230769,11.415145884111842,196
2058,15153,31,1,329.25,3,1,2,312,潜力客户,0,329.25,0.0,22
2059,15154,75,1,296.42,2,1,1,211,低价值客户,0,296.42,0.0,66
2060,15156,1,3,961.49,4,3,3,433,高价值新客户,0,320.49666666666667,13.0,51
2061,15157,4,3,1936.07,4,3,4,434,高价值新客户,0,645.3566666666667,26.5,125
2062,15158,45,1,401.40000000000003,3,1,2,312,潜力客户,0,401.40000000000003,0.0,7
2063,15159,2,30,18641.010000000002,4,4,4,444,高价值新客户,0,621.3670000000001,10.290232693622087,363
2064,15160,357,1,158.16,1,1,1,111,低价值客户,1,158.16,0.0,4
2065,15163,18,2,304.47,3,2,1,321,潜力客户,0,152.235,0.0,29
2066,15164,69,3,843.05,2,3,3,233,中价值客户,0,281.01666666666665,4.5,79
2067,15165,373,1,487.75,1,1,2,112,低价值客户,1,487.75,0.0,27
2068,15167,321,1,163.0,1,1,1,111,低价值客户,1,163.0,0.0,39
2069,15168,26,1,106.56,3,1,1,311,潜力客户,0,106.56,0.0,5
2070,15171,331,1,1289.5,1,1,3,113,低价值客户,1,1289.5,0.0,5
2071,15172,9,5,1624.05,4,4,3,443,高价值新客户,0,324.81,9.924716620639604,106
2072,15174,323,1,135.75,1,1,1,111,低价值客户,1,135.75,0.0,11
2073,15175,72,1,224.14,2,1,1,211,低价值客户,0,224.14,0.0,23
2074,15178,260,1,40.5,1,1,1,111,低价值客户,1,40.5,0.0,3
2075,15179,18,5,2206.95,3,4,4,344,高价值忠诚客户,0,441.39,62.898231294687456,91
2076,15180,367,1,87.5,1,1,1,111,低价值客户,1,87.5,0.0,6
2077,15181,66,3,689.4799999999999,2,3,3,233,中价值客户,0,229.82666666666663,7.5,11
2078,15182,154,2,622.85,1,2,2,122,低价值客户,0,311.425,0.0,24
2079,15184,29,2,406.76,3,2,2,322,潜力客户,0,203.38,0.0,59
2080,15185,70,1,310.62,2,1,2,212,低价值客户,0,310.62,0.0,21
2081,15186,14,2,411.41,4,2,2,422,新客户,0,205.705,0.0,17
2082,15187,2,16,4777.18,4,4,4,444,高价值新客户,0,298.57375,11.826657282816946,61
2083,15189,1,41,16225.39,4,4,4,444,高价值新客户,0,395.74121951219513,7.938772271974259,80
2084,15192,120,3,1044.32,2,3,3,233,中价值客户,0,348.1066666666666,51.0,36
2085,15193,61,1,499.32,2,1,2,212,低价值客户,0,499.32,0.0,19
2086,15194,3,15,7616.53,4,4,4,444,高价值新客户,0,507.76866666666666,12.831124467560931,209
2087,15195,3,1,3861.0,4,1,4,414,新客户,0,3861.0,0.0,1
2088,15197,11,3,1079.6100000000001,4,3,3,433,高价值新客户,0,359.87000000000006,68.0,30
2089,15198,92,2,193.64,2,2,1,221,低价值客户,0,96.82,0.0,10
2090,15199,59,4,1268.7,2,3,3,233,中价值客户,0,317.175,43.84822307308093,5
2091,15201,87,5,1236.54,2,4,3,243,中价值客户,0,247.308,17.518244457961217,35
2092,15203,26,6,1827.8,3,4,4,344,高价值忠诚客户,0,304.6333333333333,31.00580590792634,82
2093,15204,357,1,316.58,1,1,2,112,低价值客户,1,316.58,0.0,9
2094,15205,85,2,653.24,2,2,2,222,低价值客户,0,326.62,0.0,37
2095,15206,10,4,420.29999999999995,4,3,2,432,高价值新客户,0,105.07499999999999,34.29609631171195,3
2096,15208,1,5,870.12,4,4,3,443,高价值新客户,0,174.024,65.28399497579785,25
2097,15210,225,1,331.18,1,1,2,112,低价值客户,1,331.18,0.0,20
2098,15211,60,2,894.4100000000001,2,2,3,223,低价值客户,0,447.20500000000004,0.0,52
2099,15212,241,1,101.8,1,1,1,111,低价值客户,1,101.8,0.0,5
2100,15213,319,2,328.35,1,2,2,122,低价值客户,1,164.175,0.0,22
2101,15214,2,8,1661.44,4,4,3,443,高价值新客户,0,207.68,33.99519774008904,109
2102,15215,47,3,734.94,3,3,3,333,忠诚客户,0,244.98000000000002,0.0,33
2103,15216,88,1,96.6,2,1,1,211,低价值客户,0,96.6,0.0,2
2104,15218,11,11,5756.89,4,4,4,444,高价值新客户,0,523.3536363636364,11.067971810589327,77
2105,15219,176,1,305.75,1,1,1,111,低价值客户,1,305.75,0.0,9
2106,15220,52,6,1778.96,2,4,4,244,中价值客户,0,296.49333333333334,11.461239025515521,110
2107,15221,366,1,403.25,1,1,2,112,低价值客户,1,403.25,0.0,5
2108,15222,319,1,585.0,1,1,2,112,低价值客户,1,585.0,0.0,5
2109,15223,226,2,755.75,1,2,3,123,低价值客户,1,377.875,0.0,14
2110,15224,358,2,322.08,1,2,2,122,低价值客户,1,161.04,0.0,13
2111,15225,234,1,409.40000000000003,1,1,2,112,低价值客户,1,409.40000000000003,0.0,23
2112,15226,311,1,154.41,1,1,1,111,低价值客户,1,154.41,0.0,8
2113,15227,37,5,1219.4,3,4,3,343,高价值忠诚客户,0,243.88000000000002,62.10385566845982,43
2114,15228,66,4,3386.71,2,3,4,234,中价值客户,0,846.6775,35.89800365851375,110
2115,15230,239,2,429.6,1,2,2,122,低价值客户,1,214.8,0.0,23
2116,15232,113,2,612.06,2,2,2,222,低价值客户,0,306.03,0.0,26
2117,15234,277,1,197.0,1,1,1,111,低价值客户,1,197.0,0.0,14
2118,15235,218,12,2247.51,1,4,4,144,中价值客户,1,187.29250000000002,9.614803401237305,132
2119,15236,299,1,321.05,1,1,2,112,低价值客户,1,321.05,0.0,15
2120,15237,2,4,1412.32,4,3,3,433,高价值新客户,0,353.08,41.24991582482994,94
2121,15238,29,3,1071.99,3,3,3,333,忠诚客户,0,357.33,11.5,49
2122,15239,10,2,780.59,4,2,3,423,新客户,0,390.295,0.0,48
2123,15240,45,5,1706.57,3,4,4,344,高价值忠诚客户,0,341.31399999999996,25.625914617823888,58
2124,15241,67,8,1756.44,2,4,4,244,中价值客户,0,219.555,27.536988112095962,82
2125,15243,74,1,316.68,2,1,2,212,低价值客户,0,316.68,0.0,22
2126,15244,65,2,631.57,2,2,2,222,低价值客户,0,315.785,0.0,31
2127,15245,134,3,2515.84,2,3,4,234,中价值客户,0,838.6133333333333,10.5,55
2128,15246,238,2,514.15,1,2,2,122,低价值客户,1,257.075,0.0,32
2129,15247,122,1,356.0,2,1,2,212,低价值客户,0,356.0,0.0,6
2130,15249,32,13,6688.46,3,4,4,344,高价值忠诚客户,0,514.496923076923,10.412960773291893,211
2131,15251,9,11,10484.99,4,4,4,444,高价值新客户,0,953.180909090909,12.044157438154889,97
2132,15252,36,2,740.78,3,2,3,323,潜力客户,0,370.39,0.0,44
2133,15253,16,5,918.1999999999999,4,4,3,443,高价值新客户,0,183.64,4.5,52
2134,15254,127,1,300.36,2,1,1,211,低价值客户,0,300.36,0.0,18
2135,15255,67,1,890.85,2,1,3,213,低价值客户,0,890.85,0.0,47
2136,15256,149,1,98.45,1,1,1,111,低价值客户,0,98.45,0.0,6
2137,15257,283,1,317.15,1,1,2,112,低价值客户,1,317.15,0.0,7
2138,15258,169,2,623.16,1,2,2,122,低价值客户,1,311.58,0.0,32
2139,15260,100,7,1810.77,2,4,4,244,中价值客户,0,258.68142857142857,43.38939962709786,62
2140,15261,135,1,254.82,2,1,1,211,低价值客户,0,254.82,0.0,19
2141,15262,324,1,178.95000000000002,1,1,1,111,低价值客户,1,178.95000000000002,0.0,10
2142,15263,107,1,156.51,2,1,1,211,低价值客户,0,156.51,0.0,12
2143,15264,64,1,393.74,2,1,2,212,低价值客户,0,393.74,0.0,23
2144,15265,151,2,1506.1200000000001,1,2,3,123,低价值客户,0,753.0600000000001,0.0,76
2145,15266,338,1,119.3,1,1,1,111,低价值客户,1,119.3,0.0,6
2146,15267,22,5,1717.36,3,4,4,344,高价值忠诚客户,0,343.472,33.1436268383531,8
2147,15269,24,1,408.8,3,1,2,312,潜力客户,0,408.8,0.0,2
2148,15270,16,7,2379.49,4,4,4,444,高价值新客户,0,339.9271428571428,42.8332522697028,22
2149,15271,7,15,2507.07,4,4,4,444,高价值新客户,0,167.138,21.61915250656327,184
2150,15272,57,2,721.94,2,2,3,223,低价值客户,0,360.97,0.0,63
2151,15274,4,2,716.57,4,2,3,423,新客户,0,358.285,0.0,44
2152,15275,38,1,615.14,3,1,2,312,潜力客户,0,615.14,0.0,41
2153,15276,66,1,135.31,2,1,1,211,低价值客户,0,135.31,0.0,49
2154,15277,47,1,255.89999999999998,3,1,1,311,潜力客户,0,255.89999999999998,0.0,12
2155,15279,355,1,290.51,1,1,1,111,低价值客户,1,290.51,0.0,19
2156,15280,172,1,113.12,1,1,1,111,低价值客户,1,113.12,0.0,16
2157,15281,59,9,2332.15,2,4,4,244,中价值客户,0,259.1277777777778,23.414405288198118,121
2158,15286,50,1,240.55,3,1,1,311,潜力客户,0,240.55,0.0,3
2159,15287,22,2,486.69,3,2,2,322,潜力客户,0,243.345,0.0,17
2160,15288,43,5,2306.52,3,4,4,344,高价值忠诚客户,0,461.304,27.13392710243027,80
2161,15289,29,3,939.78,3,3,3,333,忠诚客户,0,313.26,2.0,43
2162,15290,5,18,7943.22,4,4,4,444,高价值新客户,0,441.29,12.187179482964876,93
2163,15291,26,15,4668.3,3,4,4,344,高价值忠诚客户,0,311.22,25.503101051936923,62
2164,15292,201,1,180.94,1,1,1,111,低价值客户,1,180.94,0.0,24
2165,15296,51,6,3672.86,2,4,4,244,中价值客户,0,612.1433333333333,36.06327772124991,137
2166,15297,10,3,641.94,4,3,2,432,高价值新客户,0,213.98000000000002,7.5,30
2167,15298,2,12,4799.9,4,4,4,444,高价值新客户,0,399.9916666666666,22.27195545972558,115
2168,15299,67,7,4507.01,2,4,4,244,中价值客户,0,643.8585714285715,5.2493385826745405,7
2169,15300,64,1,496.44,2,1,2,212,低价值客户,0,496.44,0.0,28
2170,15301,51,12,5070.35,2,4,4,244,中价值客户,0,422.5291666666667,24.819347291981707,167
2171,15303,290,1,574.02,1,1,2,112,低价值客户,1,574.02,0.0,31
2172,15304,61,8,694.4000000000001,2,4,3,243,中价值客户,0,86.80000000000001,27.134585205705914,8
2173,15306,64,3,1174.35,2,3,3,233,中价值客户,0,391.45,14.0,57
2174,15307,96,1,205.3,2,1,1,211,低价值客户,0,205.3,0.0,12
2175,15308,274,1,310.47,1,1,2,112,低价值客户,1,310.47,0.0,19
2176,15311,1,91,60767.9,4,4,4,444,高价值新客户,0,667.7791208791209,2.894692564818857,567
2177,15312,75,4,924.85,2,3,3,233,中价值客户,0,231.2125,47.265209192385896,42
2178,15313,110,1,52.0,2,1,1,211,低价值客户,0,52.0,0.0,1
2179,15314,199,1,327.97,1,1,2,112,低价值客户,1,327.97,0.0,24
2180,15315,64,2,570.5,2,2,2,222,低价值客户,0,285.25,0.0,35
2181,15316,327,1,165.0,1,1,1,111,低价值客户,1,165.0,0.0,1
2182,15318,4,1,312.62,4,1,2,412,新客户,0,312.62,0.0,33
2183,15319,284,1,204.5,1,1,1,111,低价值客户,1,204.5,0.0,16
2184,15320,44,1,267.13,3,1,1,311,潜力客户,0,267.13,0.0,36
2185,15321,71,3,2748.31,2,3,4,234,中价值客户,0,916.1033333333334,0.0,83
2186,15322,86,1,679.68,2,1,3,213,低价值客户,0,679.68,0.0,42
2187,15325,104,1,162.29,2,1,1,211,低价值客户,0,162.29,0.0,47
2188,15326,334,1,311.71,1,1,2,112,低价值客户,1,311.71,0.0,29
2189,15327,53,1,208.75,2,1,1,211,低价值客户,0,208.75,0.0,10
2190,15329,39,3,1049.7,3,3,3,333,忠诚客户,0,349.90000000000003,29.0,51
2191,15330,32,2,714.96,3,2,3,323,潜力客户,0,357.48,0.0,10
2192,15332,366,4,1661.06,1,3,3,133,中价值客户,1,415.265,0.0,29
2193,15333,208,1,1028.56,1,1,3,113,低价值客户,1,1028.56,0.0,16
2194,15334,157,3,351.67,1,3,2,132,中价值客户,1,117.22333333333334,1.5,67
2195,15335,54,1,173.97,2,1,1,211,低价值客户,0,173.97,0.0,34
2196,15339,66,2,574.07,2,2,2,222,低价值客户,0,287.035,0.0,77
2197,15341,81,1,2020.52,2,1,4,214,低价值客户,0,2020.52,0.0,17
2198,15342,130,1,406.09,2,1,2,212,低价值客户,0,406.09,0.0,24
2199,15343,87,1,364.5,2,1,2,212,低价值客户,0,364.5,0.0,21
2200,15344,1,3,563.94,4,3,2,432,高价值新客户,0,187.98000000000002,5.0,21
2201,15345,46,1,393.54,3,1,2,312,潜力客户,0,393.54,0.0,20
2202,15346,333,1,252.42000000000002,1,1,1,111,低价值客户,1,252.42000000000002,0.0,17
2203,15347,366,1,201.60000000000002,1,1,1,111,低价值客户,1,201.60000000000002,0.0,5
2204,15348,72,1,158.04,2,1,1,211,低价值客户,0,158.04,0.0,9
2205,15349,158,2,473.81,1,2,2,122,低价值客户,1,236.905,0.0,65
2206,15350,373,1,115.65,1,1,1,111,低价值客户,1,115.65,0.0,5
2207,15351,12,7,1960.1100000000001,4,4,4,444,高价值新客户,0,280.0157142857143,103.27753870033891,157
2208,15353,255,2,777.02,1,2,3,123,低价值客户,1,388.51,0.0,59
2209,15355,29,2,277.05,3,2,1,321,潜力客户,0,138.525,0.0,9
2210,15356,31,10,2766.5,3,4,4,344,高价值忠诚客户,0,276.65,15.413638341208742,215
2211,15358,5,22,8347.2,4,4,4,444,高价值新客户,0,379.41818181818184,8.841287652086589,292
2212,15360,40,1,427.93,3,1,2,312,潜力客户,0,427.93,0.0,13
2213,15361,362,1,418.92,1,1,2,112,低价值客户,1,418.92,0.0,7
2214,15363,373,1,326.0,1,1,2,112,低价值客户,1,326.0,0.0,16
2215,15364,96,2,913.19,2,2,3,223,低价值客户,0,456.595,0.0,29
2216,15365,26,7,2314.32,3,4,4,344,高价值忠诚客户,0,330.6171428571429,88.1072578672659,65
2217,15366,75,2,602.51,2,2,2,222,低价值客户,0,301.255,0.0,37
2218,15367,57,4,1877.59,2,3,4,234,中价值客户,0,469.3975,79.0,91
2219,15368,21,1,446.94000000000005,3,1,2,312,潜力客户,0,446.94000000000005,0.0,4
2220,15370,41,7,2386.05,3,4,4,344,高价值忠诚客户,0,340.86428571428576,29.152853872114974,65
2221,15372,137,1,2007.3999999999999,2,1,4,214,低价值客户,0,2007.3999999999999,0.0,27
2222,15373,8,12,2415.91,4,4,4,444,高价值新客户,0,201.32583333333332,24.491018761987014,74
2223,15374,129,1,168.0,2,1,1,211,低价值客户,0,168.0,0.0,3
2224,15376,40,3,1233.3600000000001,3,3,3,333,忠诚客户,0,411.12000000000006,14.0,100
2225,15379,169,7,3703.29,1,4,4,144,中价值客户,1,529.0414285714286,19.36276495407272,145
2226,15380,9,5,1690.2600000000002,4,4,4,444,高价值新客户,0,338.052,78.07488392562617,22
2227,15381,214,2,596.85,1,2,2,122,低价值客户,1,298.425,0.0,8
2228,15382,15,6,5955.71,4,4,4,444,高价值新客户,0,992.6183333333333,27.66202270261522,193
2229,15384,170,2,642.41,1,2,2,122,低价值客户,1,321.205,0.0,34
2230,15385,40,1,316.88,3,1,2,312,潜力客户,0,316.88,0.0,12
2231,15386,186,1,394.14,1,1,2,112,低价值客户,1,394.14,0.0,31
2232,15388,270,1,140.54,1,1,1,111,低价值客户,1,140.54,0.0,10
2233,15389,172,1,500.0,1,1,2,112,低价值客户,1,500.0,0.0,1
2234,15392,5,4,1535.53,4,3,3,433,高价值新客户,0,383.8825,109.20724436694766,74
2235,15393,16,2,231.86,4,2,1,421,新客户,0,115.93,0.0,10
2236,15394,10,4,2183.54,4,3,4,434,高价值新客户,0,545.885,35.3679076125361,54
2237,15395,326,1,107.45,1,1,1,111,低价值客户,1,107.45,0.0,7
2238,15396,113,1,288.18,2,1,1,211,低价值客户,0,288.18,0.0,14
2239,15397,290,1,94.0,1,1,1,111,低价值客户,1,94.0,0.0,6
2240,15398,16,2,1345.53,4,2,3,423,新客户,0,672.765,0.0,60
2241,15399,1,3,815.77,4,3,3,433,高价值新客户,0,271.92333333333335,18.0,45
2242,15400,92,5,716.2,2,4,3,243,中价值客户,0,143.24,31.579265349276255,10
2243,15402,149,2,626.77,1,2,2,122,低价值客户,0,313.385,0.0,35
2244,15405,189,1,349.1,1,1,2,112,低价值客户,1,349.1,0.0,8
2245,15406,31,2,510.71000000000004,3,2,2,322,潜力客户,0,255.35500000000002,0.0,51
2246,15407,34,4,1056.44,3,3,3,333,忠诚客户,0,264.11,45.638677554119475,142
2247,15408,264,1,267.18,1,1,1,111,低价值客户,1,267.18,0.0,34
2248,15410,84,8,3450.84,2,4,4,244,中价值客户,0,431.355,12.244115621266356,48
2249,15411,26,4,1358.88,3,3,3,333,忠诚客户,0,339.72,5.887840577551898,86
2250,15412,171,1,190.53,1,1,1,111,低价值客户,1,190.53,0.0,10
2251,15414,10,3,774.9000000000001,4,3,3,433,高价值新客户,0,258.3,88.5,37
2252,15415,313,1,572.8100000000001,1,1,2,112,低价值客户,1,572.8100000000001,0.0,46
2253,15416,65,4,3984.32,2,3,4,234,中价值客户,0,996.08,21.171259344267224,165
2254,15417,85,1,508.8,2,1,2,212,低价值客户,0,508.8,0.0,28
2255,15419,25,1,135.86,3,1,1,311,潜力客户,0,135.86,0.0,8
2256,15421,59,4,950.36,2,3,3,233,中价值客户,0,237.59,31.0,40
2257,15422,323,2,97.7,1,2,1,121,低价值客户,1,48.85,0.0,6
2258,15423,38,1,43.5,3,1,1,311,潜力客户,0,43.5,0.0,2
2259,15424,254,2,383.34,1,2,2,122,低价值客户,1,191.67,0.0,17
2260,15426,19,5,1447.39,3,4,3,343,高价值忠诚客户,0,289.478,85.79562278396776,217
2261,15427,33,3,1483.14,3,3,3,333,忠诚客户,0,494.38000000000005,0.0,233
2262,15428,15,1,93.78,4,1,1,411,新客户,0,93.78,0.0,6
2263,15429,27,2,397.35,3,2,2,322,潜力客户,0,198.675,0.0,77
2264,15432,23,1,171.19,3,1,1,311,潜力客户,0,171.19,0.0,10
2265,15433,214,2,533.3,1,2,2,122,低价值客户,1,266.65,0.0,40
2266,15434,8,5,1041.48,4,4,3,443,高价值新客户,0,208.296,29.81051268708183,40
2267,15435,22,1,149.29,3,1,1,311,潜力客户,0,149.29,0.0,29
2268,15436,12,3,1122.53,4,3,3,433,高价值新客户,0,374.1766666666667,76.0,243
2269,15437,262,1,200.16,1,1,1,111,低价值客户,1,200.16,0.0,44
2270,15438,131,1,156.57999999999998,2,1,1,211,低价值客户,0,156.57999999999998,0.0,25
2271,15440,55,3,383.68,2,3,2,232,中价值客户,0,127.89333333333333,5.0,50
2272,15442,249,1,594.0,1,1,2,112,低价值客户,1,594.0,0.0,2
2273,15443,2,7,3236.91,4,4,4,444,高价值新客户,0,462.4157142857143,71.16978915866541,237
2274,15444,9,2,1418.26,4,2,3,423,新客户,0,709.13,0.0,191
2275,15445,264,1,113.5,1,1,1,111,低价值客户,1,113.5,0.0,5
2276,15447,331,1,155.17,1,1,1,111,低价值客户,1,155.17,0.0,9
2277,15448,313,1,494.64,1,1,2,112,低价值客户,1,494.64,0.0,28
2278,15449,26,3,974.52,3,3,3,333,忠诚客户,0,324.84,41.5,47
2279,15450,30,1,429.84,3,1,2,312,潜力客户,0,429.84,0.0,30
2280,15452,30,3,538.73,3,3,2,332,忠诚客户,0,179.57666666666668,75.5,47
2281,15453,2,7,1388.37,4,4,3,443,高价值新客户,0,198.3385714285714,8.32666399786453,169
2282,15454,362,1,179.1,1,1,1,111,低价值客户,1,179.1,0.0,23
2283,15456,283,3,447.22,1,3,2,132,中价值客户,1,149.07333333333335,0.0,48
2284,15457,262,1,237.07,1,1,1,111,低价值客户,1,237.07,0.0,56
2285,15458,25,1,161.64,3,1,1,311,潜力客户,0,161.64,0.0,7
2286,15460,354,1,216.76,1,1,1,111,低价值客户,1,216.76,0.0,53
2287,15462,94,3,234.6,2,3,1,231,中价值客户,0,78.2,2.5,9
